FOLIO_I,FOLIO_INT,entidad,desc_ent,municipio,desc_mun,id_tortillas,tortillas,pa1_t,pa4_t,ponde_f,estrato,est_sel,upm,completa,region
2022_02001046,2022_02001046_02,02,02 BAJA CALIFORNIA,001,001 ENSENADA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,58785.4248967553,3,23,0200100018445,1,1
2022_02001046,2022_02001046_02,02,02 BAJA CALIFORNIA,001,001 ENSENADA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,58785.4248967553,3,23,0200100018445,1,1
2022_02001046,2022_02001046_02,02,02 BAJA CALIFORNIA,001,001 ENSENADA,161,Tortillas de harina de trigo,9, ,58785.4248967553,3,23,0200100018445,1,1
2022_02001048,2022_02001048_02,02,02 BAJA CALIFORNIA,001,001 ENSENADA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,40835.3637596762,3,23,0200100018445,1,1
2022_02001048,2022_02001048_02,02,02 BAJA CALIFORNIA,001,001 ENSENADA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,40835.3637596762,3,23,0200100018445,1,1
2022_02001048,2022_02001048_02,02,02 BAJA CALIFORNIA,001,001 ENSENADA,160,Tortillas de maiz de masa (comprada) o de tortillería,3,3,40835.3637596762,3,23,0200100018445,1,1
2022_02001048,2022_02001048_02,02,02 BAJA CALIFORNIA,001,001 ENSENADA,161,Tortillas de harina de trigo,9, ,40835.3637596762,3,23,0200100018445,1,1
2022_02001049,2022_02001049_03,02,02 BAJA CALIFORNIA,001,001 ENSENADA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,53902.00953599,3,23,0200100018445,1,1
2022_02001049,2022_02001049_03,02,02 BAJA CALIFORNIA,001,001 ENSENADA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,53902.00953599,3,23,0200100018445,1,1
2022_02001049,2022_02001049_03,02,02 BAJA CALIFORNIA,001,001 ENSENADA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,53902.00953599,3,23,0200100018445,1,1
2022_02001049,2022_02001049_03,02,02 BAJA CALIFORNIA,001,001 ENSENADA,161,Tortillas de harina de trigo,9, ,53902.00953599,3,23,0200100018445,1,1
2022_02001059,2022_02001059_01,02,02 BAJA CALIFORNIA,001,001 ENSENADA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,93366.6177795314,3,23,0200100018445,1,1
2022_02001059,2022_02001059_01,02,02 BAJA CALIFORNIA,001,001 ENSENADA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,93366.6177795314,3,23,0200100018445,1,1
2022_02001059,2022_02001059_01,02,02 BAJA CALIFORNIA,001,001 ENSENADA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,93366.6177795314,3,23,0200100018445,1,1
2022_02001059,2022_02001059_01,02,02 BAJA CALIFORNIA,001,001 ENSENADA,161,Tortillas de harina de trigo,9, ,93366.6177795314,3,23,0200100018445,1,1
2022_02002008,2022_02002008_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,100727.877641176,3,23,0200200010108,1,1
2022_02002008,2022_02002008_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,100727.877641176,3,23,0200200010108,1,1
2022_02002008,2022_02002008_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,160,Tortillas de maiz de masa (comprada) o de tortillería,5,4,100727.877641176,3,23,0200200010108,1,1
2022_02002008,2022_02002008_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,161,Tortillas de harina de trigo,2,2,100727.877641176,3,23,0200200010108,1,1
2022_02002039,2022_02002039_03,02,02 BAJA CALIFORNIA,002,002 MEXICALI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,103654.824264423,3,23,0200200016126,1,1
2022_02002039,2022_02002039_03,02,02 BAJA CALIFORNIA,002,002 MEXICALI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,103654.824264423,3,23,0200200016126,1,1
2022_02002039,2022_02002039_03,02,02 BAJA CALIFORNIA,002,002 MEXICALI,160,Tortillas de maiz de masa (comprada) o de tortillería,7,4,103654.824264423,3,23,0200200016126,1,1
2022_02002039,2022_02002039_03,02,02 BAJA CALIFORNIA,002,002 MEXICALI,161,Tortillas de harina de trigo,1,3,103654.824264423,3,23,0200200016126,1,1
2022_02002039,2022_02002039_04,02,02 BAJA CALIFORNIA,002,002 MEXICALI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,66511.6783900111,3,23,0200200016126,1,1
2022_02002039,2022_02002039_04,02,02 BAJA CALIFORNIA,002,002 MEXICALI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,66511.6783900111,3,23,0200200016126,1,1
2022_02002039,2022_02002039_04,02,02 BAJA CALIFORNIA,002,002 MEXICALI,160,Tortillas de maiz de masa (comprada) o de tortillería,7,4,66511.6783900111,3,23,0200200016126,1,1
2022_02002039,2022_02002039_04,02,02 BAJA CALIFORNIA,002,002 MEXICALI,161,Tortillas de harina de trigo,1,3,66511.6783900111,3,23,0200200016126,1,1
2022_02002042,2022_02002042_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,281230.431912982,3,23,0200200016126,1,1
2022_02002042,2022_02002042_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,281230.431912982,3,23,0200200016126,1,1
2022_02002042,2022_02002042_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,160,Tortillas de maiz de masa (comprada) o de tortillería,7,10,281230.431912982,3,23,0200200016126,1,1
2022_02002042,2022_02002042_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,161,Tortillas de harina de trigo,1,4,281230.431912982,3,23,0200200016126,1,1
2022_02002049,2022_02002049_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,236950.115948904,3,23,0200200016126,1,1
2022_02002049,2022_02002049_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,236950.115948904,3,23,0200200016126,1,1
2022_02002049,2022_02002049_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,160,Tortillas de maiz de masa (comprada) o de tortillería,3,3,236950.115948904,3,23,0200200016126,1,1
2022_02002049,2022_02002049_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,161,Tortillas de harina de trigo,6,3,236950.115948904,3,23,0200200016126,1,1
2022_02002056,2022_02002056_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,114170.001928443,3,23,0200200016126,1,1
2022_02002056,2022_02002056_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,114170.001928443,3,23,0200200016126,1,1
2022_02002056,2022_02002056_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,160,Tortillas de maiz de masa (comprada) o de tortillería,3,5,114170.001928443,3,23,0200200016126,1,1
2022_02002056,2022_02002056_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,161,Tortillas de harina de trigo,7,3,114170.001928443,3,23,0200200016126,1,1
2022_02002080,2022_02002080_03,02,02 BAJA CALIFORNIA,002,002 MEXICALI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,43030.034432269,3,23,0200200016183,1,1
2022_02002080,2022_02002080_03,02,02 BAJA CALIFORNIA,002,002 MEXICALI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,43030.034432269,3,23,0200200016183,1,1
2022_02002080,2022_02002080_03,02,02 BAJA CALIFORNIA,002,002 MEXICALI,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,43030.034432269,3,23,0200200016183,1,1
2022_02002080,2022_02002080_03,02,02 BAJA CALIFORNIA,002,002 MEXICALI,161,Tortillas de harina de trigo,2,2,43030.034432269,3,23,0200200016183,1,1
2022_02002084,2022_02002084_04,02,02 BAJA CALIFORNIA,002,002 MEXICALI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,116556.508244778,3,23,0200200016183,1,1
2022_02002084,2022_02002084_04,02,02 BAJA CALIFORNIA,002,002 MEXICALI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,116556.508244778,3,23,0200200016183,1,1
2022_02002084,2022_02002084_04,02,02 BAJA CALIFORNIA,002,002 MEXICALI,160,Tortillas de maiz de masa (comprada) o de tortillería,7,4,116556.508244778,3,23,0200200016183,1,1
2022_02002084,2022_02002084_04,02,02 BAJA CALIFORNIA,002,002 MEXICALI,161,Tortillas de harina de trigo,7,3,116556.508244778,3,23,0200200016183,1,1
2022_02002088,2022_02002088_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,89074.4259048468,3,23,0200200016183,1,1
2022_02002088,2022_02002088_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,89074.4259048468,3,23,0200200016183,1,1
2022_02002088,2022_02002088_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,89074.4259048468,3,23,0200200016183,1,1
2022_02002088,2022_02002088_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,161,Tortillas de harina de trigo,1,2,89074.4259048468,3,23,0200200016183,1,1
2022_02002088,2022_02002088_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,76340.3469061847,3,23,0200200016183,1,1
2022_02002088,2022_02002088_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,76340.3469061847,3,23,0200200016183,1,1
2022_02002088,2022_02002088_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,76340.3469061847,3,23,0200200016183,1,1
2022_02002088,2022_02002088_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,161,Tortillas de harina de trigo,1,2,76340.3469061847,3,23,0200200016183,1,1
2022_02002100,2022_02002100_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,60073.5965697305,3,23,0200200016183,1,1
2022_02002100,2022_02002100_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,60073.5965697305,3,23,0200200016183,1,1
2022_02002100,2022_02002100_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,160,Tortillas de maiz de masa (comprada) o de tortillería,7,4,60073.5965697305,3,23,0200200016183,1,1
2022_02002100,2022_02002100_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,161,Tortillas de harina de trigo,1,1,60073.5965697305,3,23,0200200016183,1,1
2022_02002105,2022_02002105_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,281230.431912982,3,23,0200200016605,1,1
2022_02002105,2022_02002105_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,281230.431912982,3,23,0200200016605,1,1
2022_02002105,2022_02002105_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,281230.431912982,3,23,0200200016605,1,1
2022_02002105,2022_02002105_01,02,02 BAJA CALIFORNIA,002,002 MEXICALI,161,Tortillas de harina de trigo,3,4,281230.431912982,3,23,0200200016605,1,1
2022_02002161,2022_02002161_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,67506.3600352598,1,21,0200200003511,1,1
2022_02002161,2022_02002161_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,67506.3600352598,1,21,0200200003511,1,1
2022_02002161,2022_02002161_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,67506.3600352598,1,21,0200200003511,1,1
2022_02002161,2022_02002161_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,161,Tortillas de harina de trigo,2,2,67506.3600352598,1,21,0200200003511,1,1
2022_02002163,2022_02002163_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,106811.140322668,1,21,0200200003511,1,1
2022_02002163,2022_02002163_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),7,10,106811.140322668,1,21,0200200003511,1,1
2022_02002163,2022_02002163_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,106811.140322668,1,21,0200200003511,1,1
2022_02002163,2022_02002163_02,02,02 BAJA CALIFORNIA,002,002 MEXICALI,161,Tortillas de harina de trigo,9, ,106811.140322668,1,21,0200200003511,1,1
2022_02002164,2022_02002164_03,02,02 BAJA CALIFORNIA,002,002 MEXICALI,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,143447.023829992,1,21,0200200003511,1,1
2022_02002164,2022_02002164_03,02,02 BAJA CALIFORNIA,002,002 MEXICALI,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,143447.023829992,1,21,0200200003511,1,1
2022_02002164,2022_02002164_03,02,02 BAJA CALIFORNIA,002,002 MEXICALI,160,Tortillas de maiz de masa (comprada) o de tortillería,4,3,143447.023829992,1,21,0200200003511,1,1
2022_02002164,2022_02002164_03,02,02 BAJA CALIFORNIA,002,002 MEXICALI,161,Tortillas de harina de trigo,9, ,143447.023829992,1,21,0200200003511,1,1
2022_02003013,2022_02003013_01,02,02 BAJA CALIFORNIA,003,003 TECATE,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,67158.7158948841,2,22,0200300011071,1,1
2022_02003013,2022_02003013_01,02,02 BAJA CALIFORNIA,003,003 TECATE,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,67158.7158948841,2,22,0200300011071,1,1
2022_02003013,2022_02003013_01,02,02 BAJA CALIFORNIA,003,003 TECATE,160,Tortillas de maiz de masa (comprada) o de tortillería,7,4,67158.7158948841,2,22,0200300011071,1,1
2022_02003013,2022_02003013_01,02,02 BAJA CALIFORNIA,003,003 TECATE,161,Tortillas de harina de trigo,9, ,67158.7158948841,2,22,0200300011071,1,1
2022_02003016,2022_02003016_01,02,02 BAJA CALIFORNIA,003,003 TECATE,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,191187.474883035,2,22,0200300011071,1,1
2022_02003016,2022_02003016_01,02,02 BAJA CALIFORNIA,003,003 TECATE,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,191187.474883035,2,22,0200300011071,1,1
2022_02003016,2022_02003016_01,02,02 BAJA CALIFORNIA,003,003 TECATE,160,Tortillas de maiz de masa (comprada) o de tortillería,5,4,191187.474883035,2,22,0200300011071,1,1
2022_02003016,2022_02003016_01,02,02 BAJA CALIFORNIA,003,003 TECATE,161,Tortillas de harina de trigo,9, ,191187.474883035,2,22,0200300011071,1,1
2022_02003019,2022_02003019_01,02,02 BAJA CALIFORNIA,003,003 TECATE,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,95593.7374415174,2,22,0200300011071,1,1
2022_02003019,2022_02003019_01,02,02 BAJA CALIFORNIA,003,003 TECATE,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,95593.7374415174,2,22,0200300011071,1,1
2022_02003019,2022_02003019_01,02,02 BAJA CALIFORNIA,003,003 TECATE,160,Tortillas de maiz de masa (comprada) o de tortillería,7,2,95593.7374415174,2,22,0200300011071,1,1
2022_02003019,2022_02003019_01,02,02 BAJA CALIFORNIA,003,003 TECATE,161,Tortillas de harina de trigo,1,1,95593.7374415174,2,22,0200300011071,1,1
2022_02003045,2022_02003045_01,02,02 BAJA CALIFORNIA,003,003 TECATE,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,170211.850291297,2,22,0200300011071,1,1
2022_02003045,2022_02003045_01,02,02 BAJA CALIFORNIA,003,003 TECATE,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,170211.850291297,2,22,0200300011071,1,1
2022_02003045,2022_02003045_01,02,02 BAJA CALIFORNIA,003,003 TECATE,160,Tortillas de maiz de masa (comprada) o de tortillería,7,4,170211.850291297,2,22,0200300011071,1,1
2022_02003045,2022_02003045_01,02,02 BAJA CALIFORNIA,003,003 TECATE,161,Tortillas de harina de trigo,3,2,170211.850291297,2,22,0200300011071,1,1
2022_02003046,2022_02003046_01,02,02 BAJA CALIFORNIA,003,003 TECATE,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,29166.0709029211,2,22,0200300011071,1,1
2022_02003046,2022_02003046_01,02,02 BAJA CALIFORNIA,003,003 TECATE,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,29166.0709029211,2,22,0200300011071,1,1
2022_02003046,2022_02003046_01,02,02 BAJA CALIFORNIA,003,003 TECATE,160,Tortillas de maiz de masa (comprada) o de tortillería,7,4,29166.0709029211,2,22,0200300011071,1,1
2022_02003046,2022_02003046_01,02,02 BAJA CALIFORNIA,003,003 TECATE,161,Tortillas de harina de trigo,2,1,29166.0709029211,2,22,0200300011071,1,1
2022_02003052,2022_02003052_03,02,02 BAJA CALIFORNIA,003,003 TECATE,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,85105.9251456487,2,22,0200300011071,1,1
2022_02003052,2022_02003052_03,02,02 BAJA CALIFORNIA,003,003 TECATE,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,85105.9251456487,2,22,0200300011071,1,1
2022_02003052,2022_02003052_03,02,02 BAJA CALIFORNIA,003,003 TECATE,160,Tortillas de maiz de masa (comprada) o de tortillería,2,2,85105.9251456487,2,22,0200300011071,1,1
2022_02003052,2022_02003052_03,02,02 BAJA CALIFORNIA,003,003 TECATE,161,Tortillas de harina de trigo,1,3,85105.9251456487,2,22,0200300011071,1,1
2022_02004003,2022_02004003_03,02,02 BAJA CALIFORNIA,004,004 TIJUANA,158,Tortillas de maiz de nixtamal (hecho en casa),7,2,31102.3713124471,3,23,0200400012310,1,1
2022_02004003,2022_02004003_03,02,02 BAJA CALIFORNIA,004,004 TIJUANA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,31102.3713124471,3,23,0200400012310,1,1
2022_02004003,2022_02004003_03,02,02 BAJA CALIFORNIA,004,004 TIJUANA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,2,31102.3713124471,3,23,0200400012310,1,1
2022_02004003,2022_02004003_03,02,02 BAJA CALIFORNIA,004,004 TIJUANA,161,Tortillas de harina de trigo,9, ,31102.3713124471,3,23,0200400012310,1,1
2022_02004022,2022_02004022_01,02,02 BAJA CALIFORNIA,004,004 TIJUANA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,71236.8176560446,3,23,0200400012310,1,1
2022_02004022,2022_02004022_01,02,02 BAJA CALIFORNIA,004,004 TIJUANA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,71236.8176560446,3,23,0200400012310,1,1
2022_02004022,2022_02004022_01,02,02 BAJA CALIFORNIA,004,004 TIJUANA,160,Tortillas de maiz de masa (comprada) o de tortillería,3,4,71236.8176560446,3,23,0200400012310,1,1
2022_02004022,2022_02004022_01,02,02 BAJA CALIFORNIA,004,004 TIJUANA,161,Tortillas de harina de trigo,4,2,71236.8176560446,3,23,0200400012310,1,1
2022_02004035,2022_02004035_03,02,02 BAJA CALIFORNIA,004,004 TIJUANA,158,Tortillas de maiz de nixtamal (hecho en casa),1,2,135950.745984548,3,23,0200400012310,1,1
2022_02004035,2022_02004035_03,02,02 BAJA CALIFORNIA,004,004 TIJUANA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,135950.745984548,3,23,0200400012310,1,1
2022_02004035,2022_02004035_03,02,02 BAJA CALIFORNIA,004,004 TIJUANA,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,135950.745984548,3,23,0200400012310,1,1
2022_02004035,2022_02004035_03,02,02 BAJA CALIFORNIA,004,004 TIJUANA,161,Tortillas de harina de trigo,9, ,135950.745984548,3,23,0200400012310,1,1
2022_02004082,2022_02004082_01,02,02 BAJA CALIFORNIA,004,004 TIJUANA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,170609.365360294,3,23,0200400013681,1,1
2022_02004082,2022_02004082_01,02,02 BAJA CALIFORNIA,004,004 TIJUANA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,170609.365360294,3,23,0200400013681,1,1
2022_02004082,2022_02004082_01,02,02 BAJA CALIFORNIA,004,004 TIJUANA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,5,170609.365360294,3,23,0200400013681,1,1
2022_02004082,2022_02004082_01,02,02 BAJA CALIFORNIA,004,004 TIJUANA,161,Tortillas de harina de trigo,2,3,170609.365360294,3,23,0200400013681,1,1
2022_02004100,2022_02004100_04,02,02 BAJA CALIFORNIA,004,004 TIJUANA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,157998.200080252,3,23,0200400013681,1,1
2022_02004100,2022_02004100_04,02,02 BAJA CALIFORNIA,004,004 TIJUANA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,157998.200080252,3,23,0200400013681,1,1
2022_02004100,2022_02004100_04,02,02 BAJA CALIFORNIA,004,004 TIJUANA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,2,157998.200080252,3,23,0200400013681,1,1
2022_02004100,2022_02004100_04,02,02 BAJA CALIFORNIA,004,004 TIJUANA,161,Tortillas de harina de trigo,1,2,157998.200080252,3,23,0200400013681,1,1
2022_03003005,2022_03003005_01,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,15626.3693953359,3,33,0300300011964,1,1
2022_03003005,2022_03003005_01,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,15626.3693953359,3,33,0300300011964,1,1
2022_03003005,2022_03003005_01,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,15626.3693953359,3,33,0300300011964,1,1
2022_03003005,2022_03003005_01,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,161,Tortillas de harina de trigo,9, ,15626.3693953359,3,33,0300300011964,1,1
2022_03003014,2022_03003014_04,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,8745.55063078552,3,33,0300300011964,1,1
2022_03003014,2022_03003014_04,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,8745.55063078552,3,33,0300300011964,1,1
2022_03003014,2022_03003014_04,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,160,Tortillas de maiz de masa (comprada) o de tortillería,7,2,8745.55063078552,3,33,0300300011964,1,1
2022_03003014,2022_03003014_04,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,161,Tortillas de harina de trigo,1,1,8745.55063078552,3,33,0300300011964,1,1
2022_03003036,2022_03003036_02,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,14323.508094045,3,33,0300300013797,1,1
2022_03003036,2022_03003036_02,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,14323.508094045,3,33,0300300013797,1,1
2022_03003036,2022_03003036_02,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,160,Tortillas de maiz de masa (comprada) o de tortillería,3,2,14323.508094045,3,33,0300300013797,1,1
2022_03003036,2022_03003036_02,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,161,Tortillas de harina de trigo,9, ,14323.508094045,3,33,0300300013797,1,1
2022_03003039,2022_03003039_03,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,19811.3433087482,3,33,0300300013797,1,1
2022_03003039,2022_03003039_03,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,19811.3433087482,3,33,0300300013797,1,1
2022_03003039,2022_03003039_03,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,160,Tortillas de maiz de masa (comprada) o de tortillería,3,3,19811.3433087482,3,33,0300300013797,1,1
2022_03003039,2022_03003039_03,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,161,Tortillas de harina de trigo,9, ,19811.3433087482,3,33,0300300013797,1,1
2022_03003042,2022_03003042_06,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,16949.6622271904,3,33,0300300013797,1,1
2022_03003042,2022_03003042_06,03,03 BAJA CALIFORNIA SUR,003,003 LA PAZ,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,16949.6622271904,3,33,0300300013797,1,1
